,user_id,item_id,exposure_time,internet_environment,number_of_refreshes,exposure_position,whether_to_click,consumption_time,exposure_date,index
317,1000026896,464911167,2021-07-01 22:51:03.146000+08:00,5,24,54,0,0,2021-07-01,317
318,1000026896,465090731,2021-07-01 22:51:03.146000+08:00,5,24,58,0,0,2021-07-01,318
319,1000026896,465009492,2021-07-01 22:55:22.178000+08:00,5,25,67,0,0,2021-07-01,319
320,1000026896,465153067,2021-07-01 22:49:21.376000+08:00,5,22,32,0,0,2021-07-01,320
321,1000026896,464823702,2021-07-01 22:58:08.302000+08:00,5,28,92,0,0,2021-07-01,321
322,1000026896,464802058,2021-07-01 22:49:21.376000+08:00,5,22,34,0,0,2021-07-01,322
323,1000026896,464612630,2021-07-01 22:49:21.376000+08:00,5,22,38,0,0,2021-07-01,323
324,1000026896,465204865,2021-07-01 22:50:09.473000+08:00,5,23,42,0,0,2021-07-01,324
325,1000026896,465154473,2021-07-01 22:57:05.966000+08:00,5,27,89,0,0,2021-07-01,325
326,1000026896,465039495,2021-07-01 22:57:05.966000+08:00,5,27,87,0,0,2021-07-01,326
327,1000026896,464345427,2021-07-01 22:57:05.966000+08:00,5,27,82,0,0,2021-07-01,327
328,1000026896,464919648,2021-07-01 22:58:08.302000+08:00,5,28,94,0,0,2021-07-01,328
329,1000026896,464427357,2021-07-01 22:50:09.473000+08:00,5,23,44,0,0,2021-07-01,329
330,1000026896,465100864,2021-07-01 22:55:22.178000+08:00,5,25,69,0,0,2021-07-01,330
331,1000026896,465216290,2021-07-01 22:50:09.473000+08:00,5,23,48,0,0,2021-07-01,331
332,1000026896,465193881,2021-07-01 22:55:22.178000+08:00,5,25,62,0,0,2021-07-01,332
333,1000026896,462980102,2021-06-25 22:08:31.647000+08:00,5,1,21,0,0,2021-06-25,333
334,1000026896,463052335,2021-06-25 22:08:31.647000+08:00,5,1,19,0,0,2021-06-25,334
335,1000026896,463154361,2021-06-25 22:08:31.647000+08:00,5,1,15,0,0,2021-06-25,335
336,1000026896,462679072,2021-06-25 22:08:31.647000+08:00,5,1,17,0,0,2021-06-25,336
337,1000026896,463179624,2021-06-25 22:09:24.607000+08:00,5,2,27,0,0,2021-06-25,337
338,1000026896,463111225,2021-06-25 21:58:01.229000+08:00,5,0,16,0,0,2021-06-25,338
339,1000026896,463014208,2021-06-25 21:58:01.229000+08:00,5,0,12,0,0,2021-06-25,339
340,1000026896,463194876,2021-06-25 22:09:24.607000+08:00,5,2,25,0,0,2021-06-25,340
341,1000026896,463059013,2021-06-25 21:58:01.229000+08:00,5,0,15,0,0,2021-06-25,341
342,1000026896,462791009,2021-06-25 22:09:24.607000+08:00,5,2,31,0,0,2021-06-25,342
343,1000026896,463036226,2021-06-25 22:09:24.607000+08:00,5,2,29,0,0,2021-06-25,343
344,1000026896,463049056,2021-06-25 22:08:31.647000+08:00,5,1,22,0,0,2021-06-25,344
345,1000026896,463160986,2021-06-25 21:58:01.229000+08:00,5,0,13,0,0,2021-06-25,345
346,1000026896,462307965,2021-06-25 22:09:24.607000+08:00,5,2,32,0,0,2021-06-25,346
347,1000026896,463181547,2021-06-25 22:29:57.740000+08:00,5,6,6,1,170,2021-06-25,347
348,1000026896,462220834,2021-06-25 22:36:05.562000+08:00,5,9,38,0,0,2021-06-25,348
349,1000026896,462894977,2021-06-25 22:35:31.001000+08:00,5,8,28,0,0,2021-06-25,349
350,1000026896,462632676,2021-06-25 22:35:31.001000+08:00,5,8,27,0,0,2021-06-25,350
351,1000026896,462664836,2021-06-25 22:35:31.001000+08:00,5,8,24,0,0,2021-06-25,351
352,1000026896,463237630,2021-06-25 22:35:31.001000+08:00,5,8,22,0,0,2021-06-25,352
353,1000026896,463125761,2021-06-25 22:38:00.969000+08:00,5,11,61,0,0,2021-06-25,353
354,1000026896,463204857,2021-06-25 22:14:15.195000+08:00,4,3,35,0,0,2021-06-25,354
355,1000026896,463001483,2021-06-25 22:14:15.195000+08:00,4,3,36,0,0,2021-06-25,355
356,1000026896,462831007,2021-06-25 22:14:15.195000+08:00,4,3,37,0,0,2021-06-25,356
357,1000026896,462770743,2021-06-25 22:14:15.195000+08:00,4,3,39,0,0,2021-06-25,357
358,1000026896,462612338,2021-06-25 22:36:49.761000+08:00,5,10,49,0,0,2021-06-25,358
359,1000026896,463196087,2021-06-25 22:36:49.761000+08:00,5,10,48,0,0,2021-06-25,359
360,1000026896,462173801,2021-06-25 22:34:34.954000+08:00,5,7,19,0,0,2021-06-25,360
361,1000026896,462717128,2021-06-25 22:34:34.954000+08:00,5,7,18,0,0,2021-06-25,361
362,1000026896,462871640,2021-06-25 22:35:31.001000+08:00,5,8,31,0,0,2021-06-25,362
363,1000026896,463166719,2021-06-25 22:34:34.954000+08:00,5,7,14,0,0,2021-06-25,363
364,1000026896,463202844,2021-06-25 22:34:34.954000+08:00,5,7,12,0,0,2021-06-25,364
365,1000026896,463133178,2021-06-25 22:14:15.195000+08:00,4,3,40,0,0,2021-06-25,365
366,1000026896,462898574,2021-06-25 22:14:15.195000+08:00,4,3,41,0,0,2021-06-25,366
367,1000026896,463175813,2021-06-25 22:36:49.761000+08:00,5,10,44,0,0,2021-06-25,367
368,1000026896,463128027,2021-06-25 22:36:49.761000+08:00,5,10,42,0,0,2021-06-25,368
369,1000026896,462412462,2021-06-25 22:14:15.195000+08:00,4,3,42,0,0,2021-06-25,369
370,1000026896,463200994,2021-06-25 22:14:15.195000+08:00,4,3,44,0,0,2021-06-25,370
371,1000026896,463107447,2021-06-25 22:36:05.562000+08:00,5,9,39,0,0,2021-06-25,371
372,1000026896,463050261,2021-06-25 22:36:05.562000+08:00,5,9,37,0,0,2021-06-25,372
373,1000026896,462949301,2021-06-25 22:36:05.562000+08:00,5,9,34,0,0,2021-06-25,373
374,1000026896,462589230,2021-06-25 22:36:05.562000+08:00,5,9,32,0,0,2021-06-25,374
375,1000026896,463069821,2021-06-25 22:15:02.410000+08:00,5,4,45,0,0,2021-06-25,375
376,1000026896,463128492,2021-06-25 22:38:00.969000+08:00,5,11,54,0,0,2021-06-25,376
377,1000026896,462651075,2021-06-25 22:38:00.969000+08:00,5,11,58,0,0,2021-06-25,377
378,1000026896,462873737,2021-06-25 22:15:02.410000+08:00,5,4,52,1,64,2021-06-25,378
379,1000026896,463144866,2021-06-25 22:15:02.410000+08:00,5,4,51,0,0,2021-06-25,379
380,1000026896,463074183,2021-06-25 22:38:00.969000+08:00,5,11,52,0,0,2021-06-25,380
381,1000026896,462656345,2021-06-25 22:15:02.410000+08:00,5,4,47,0,0,2021-06-25,381
382,1000026896,462750909,2021-06-25 22:29:57.740000+08:00,5,6,9,0,0,2021-06-25,382
383,1000026896,463052037,2021-06-25 22:29:57.740000+08:00,5,6,10,0,0,2021-06-25,383
384,1000026896,462847580,2021-06-25 07:45:22.735000+08:00,5,2,25,0,0,2021-06-25,384
385,1000026896,462753799,2021-06-25 07:45:22.735000+08:00,5,2,27,0,0,2021-06-25,385
386,1000026896,462616659,2021-06-25 07:52:41.349000+08:00,5,4,51,0,0,2021-06-25,386
387,1000026896,462512198,2021-06-25 07:27:49.884000+08:00,5,0,16,1,210,2021-06-25,387
388,1000026896,462717263,2021-06-25 07:45:23.734000+08:00,5,3,37,0,0,2021-06-25,388
389,1000026896,462751161,2021-06-25 07:45:22.735000+08:00,5,2,31,0,0,2021-06-25,389
390,1000026896,462868610,2021-06-25 07:52:41.349000+08:00,5,4,47,0,0,2021-06-25,390
391,1000026896,462629807,2021-06-25 07:45:23.734000+08:00,5,3,41,0,0,2021-06-25,391
392,1000026896,462281485,2021-06-25 07:52:41.349000+08:00,5,4,45,0,0,2021-06-25,392
393,1000026896,462727201,2021-06-25 07:45:23.734000+08:00,5,3,35,0,0,2021-06-25,393
394,1000026896,463293053,2021-06-26 09:31:02.315000+08:00,5,0,13,1,38,2021-06-26,394
395,1000026896,466005405,2021-07-05 07:50:12.123000+08:00,5,2,30,0,0,2021-07-05,395
396,1000026896,466096202,2021-07-05 07:51:35.080000+08:00,5,3,35,1,15,2021-07-05,396
397,1000026896,466106993,2021-07-05 07:51:35.080000+08:00,5,3,42,0,0,2021-07-05,397
398,1000026896,465991363,2021-07-05 07:51:35.080000+08:00,5,3,40,0,0,2021-07-05,398
399,1000026896,466094639,2021-07-05 08:14:48.707000+08:00,5,5,7,1,61,2021-07-05,399
400,1000026896,466114149,2021-07-05 07:53:49.373000+08:00,5,4,45,0,0,2021-07-05,400
401,1000026896,465913180,2021-07-05 07:50:12.123000+08:00,5,2,25,0,0,2021-07-05,401
402,1000026896,465833435,2021-07-05 07:51:35.080000+08:00,5,3,37,0,0,2021-07-05,402
403,1000026896,465632118,2021-07-05 07:50:12.123000+08:00,5,2,32,0,0,2021-07-05,403
404,1000026896,465885989,2021-07-05 07:50:12.123000+08:00,5,2,27,0,0,2021-07-05,404
409,1000026896,463404564,2021-06-28 22:55:56.197000+08:00,2,10,78,0,0,2021-06-28,409
410,1000026896,463595841,2021-06-28 22:52:40.427000+08:00,2,8,52,0,0,2021-06-28,410
411,1000026896,463787273,2021-06-28 22:46:43.794000+08:00,2,6,38,0,0,2021-06-28,411
412,1000026896,463893289,2021-06-28 22:53:35.899000+08:00,2,9,67,0,0,2021-06-28,412
413,1000026896,463725100,2021-06-28 22:55:56.197000+08:00,2,10,81,0,0,2021-06-28,413
414,1000026896,463526883,2021-06-28 22:52:40.427000+08:00,2,8,58,0,0,2021-06-28,414
415,1000026896,463875498,2021-06-28 22:49:31.099000+08:00,2,7,42,0,0,2021-06-28,415
416,1000026896,463303178,2021-06-28 22:46:43.794000+08:00,2,6,32,0,0,2021-06-28,416
417,1000026896,463997516,2021-06-28 22:55:56.197000+08:00,2,10,79,0,0,2021-06-28,417
418,1000026896,463994931,2021-06-28 22:46:43.794000+08:00,2,6,34,0,0,2021-06-28,418
419,1000026896,463815280,2021-06-28 22:52:40.427000+08:00,2,8,59,0,0,2021-06-28,419
420,1000026896,463939123,2021-06-28 22:49:31.099000+08:00,2,7,48,1,9,2021-06-28,420
421,1000026896,463979168,2021-06-28 22:52:40.427000+08:00,2,8,57,1,20,2021-06-28,421
422,1000026896,463416873,2021-06-28 22:55:56.197000+08:00,2,10,76,0,0,2021-06-28,422
423,1000026896,463966614,2021-06-28 22:52:40.427000+08:00,2,8,54,0,0,2021-06-28,423
424,1000026896,463576895,2021-06-28 22:49:31.099000+08:00,2,7,44,0,0,2021-06-28,424
425,1000026896,463602293,2021-06-28 22:53:35.899000+08:00,2,9,62,0,0,2021-06-28,425
426,1000026896,463565029,2021-06-28 22:49:31.099000+08:00,2,7,49,0,0,2021-06-28,426
427,1000026896,463449708,2021-06-28 22:53:35.899000+08:00,2,9,64,0,0,2021-06-28,427
428,1000026896,463510256,2021-06-28 22:46:43.794000+08:00,2,6,37,0,0,2021-06-28,428
429,1000026896,463794348,2021-06-28 22:55:56.197000+08:00,2,10,74,0,0,2021-06-28,429
430,1000026896,463765571,2021-06-28 22:53:35.899000+08:00,2,9,68,0,0,2021-06-28,430
431,1000026896,463966104,2021-06-28 22:46:43.794000+08:00,2,6,39,0,0,2021-06-28,431
432,1000026896,464005525,2021-06-28 22:53:35.899000+08:00,2,9,71,1,13,2021-06-28,432
433,1000026896,463873563,2021-06-28 22:55:56.197000+08:00,2,10,72,0,0,2021-06-28,433
434,1000026896,463022633,2021-06-25 16:55:34.905000+08:00,5,2,27,1,139,2021-06-25,434
435,1000026896,463047244,2021-06-25 17:01:41.607000+08:00,5,4,52,0,0,2021-06-25,435
436,1000026896,463064144,2021-06-25 16:55:34.905000+08:00,5,2,30,0,0,2021-06-25,436
437,1000026896,462335136,2021-06-25 16:55:34.905000+08:00,5,2,31,0,0,2021-06-25,437
438,1000026896,462729951,2021-06-25 16:55:34.905000+08:00,5,2,32,0,0,2021-06-25,438
439,1000026896,462741989,2021-06-25 17:02:27.055000+08:00,5,5,61,0,0,2021-06-25,439
440,1000026896,462690598,2021-06-25 17:02:27.055000+08:00,5,5,57,0,0,2021-06-25,440
441,1000026896,462715896,2021-06-25 17:02:27.055000+08:00,5,5,55,0,0,2021-06-25,441
442,1000026896,463020551,2021-06-25 16:47:27.081000+08:00,5,0,16,0,0,2021-06-25,442
443,1000026896,462828655,2021-06-25 16:51:05.709000+08:00,5,1,19,0,0,2021-06-25,443
444,1000026896,462970755,2021-06-25 16:51:05.709000+08:00,5,1,17,1,84,2021-06-25,444
445,1000026896,462461378,2021-06-25 17:01:05.003000+08:00,5,3,35,0,0,2021-06-25,445
446,1000026896,463038976,2021-06-25 17:01:05.003000+08:00,5,3,37,0,0,2021-06-25,446
447,1000026896,462429092,2021-06-25 17:08:55.164000+08:00,5,6,65,0,0,2021-06-25,447
448,1000026896,463054569,2021-06-25 17:08:55.164000+08:00,5,6,67,0,0,2021-06-25,448
449,1000026896,463059476,2021-06-25 16:47:27.081000+08:00,5,0,14,0,0,2021-06-25,449
450,1000026896,463136505,2021-06-25 17:01:41.607000+08:00,5,4,50,0,0,2021-06-25,450
451,1000026896,462156981,2021-06-25 17:01:41.607000+08:00,5,4,45,0,0,2021-06-25,451
452,1000026896,462412476,2021-06-25 17:01:05.003000+08:00,5,3,41,0,0,2021-06-25,452
453,1000026896,462721696,2021-06-25 16:51:05.709000+08:00,5,1,15,0,0,2021-06-25,453
454,1000026896,463078908,2021-06-25 16:51:05.709000+08:00,5,1,22,0,0,2021-06-25,454
455,1000026896,463007686,2021-06-25 16:47:27.081000+08:00,5,0,12,0,0,2021-06-25,455
456,1000026896,463021669,2021-06-25 16:55:34.905000+08:00,5,2,25,0,0,2021-06-25,456
457,1000026896,462724804,2021-06-25 16:47:27.081000+08:00,5,0,13,0,0,2021-06-25,457
458,1000026896,462724010,2021-06-25 16:51:05.709000+08:00,5,1,20,0,0,2021-06-25,458
459,1000026896,465957578,2021-07-04 12:38:55.343000+08:00,5,7,28,1,204,2021-07-04,459
460,1000026896,465852541,2021-07-04 12:38:55.343000+08:00,5,7,27,0,0,2021-07-04,460
461,1000026896,465909188,2021-07-04 12:38:55.343000+08:00,5,7,24,0,0,2021-07-04,461
462,1000026896,465846055,2021-07-04 12:38:55.343000+08:00,5,7,29,0,0,2021-07-04,462
463,1000026896,464830493,2021-07-01 15:56:43.993000+08:00,5,11,71,0,0,2021-07-01,463
464,1000026896,464331196,2021-07-01 15:57:18.135000+08:00,5,12,7,0,0,2021-07-01,464
465,1000026896,464687105,2021-07-01 15:57:37.113000+08:00,5,13,12,0,0,2021-07-01,465
466,1000026896,464317333,2021-07-01 15:57:37.113000+08:00,5,13,14,0,0,2021-07-01,466
467,1000026896,465107274,2021-07-01 15:57:37.113000+08:00,5,13,18,0,0,2021-07-01,467
468,1000026896,464953384,2021-07-01 15:57:57.422000+08:00,5,14,22,0,0,2021-07-01,468
469,1000026896,464949223,2021-07-01 15:55:54.453000+08:00,5,10,63,0,0,2021-07-01,469
470,1000026896,464945580,2021-07-01 16:06:30.498000+08:00,5,20,84,0,0,2021-07-01,470
471,1000026896,464978972,2021-07-01 16:06:30.498000+08:00,5,20,82,0,0,2021-07-01,471
472,1000026896,465084823,2021-07-01 16:06:01.999000+08:00,5,19,78,0,0,2021-07-01,472
473,1000026896,464432311,2021-07-01 16:06:01.999000+08:00,5,19,74,0,0,2021-07-01,473
474,1000026896,464498718,2021-07-01 16:06:01.999000+08:00,5,19,72,0,0,2021-07-01,474
475,1000026896,464941805,2021-07-01 16:02:52.832000+08:00,5,18,69,0,0,2021-07-01,475
476,1000026896,464272401,2021-07-01 16:02:52.832000+08:00,5,18,64,0,0,2021-07-01,476
477,1000026896,464111360,2021-07-01 16:02:52.832000+08:00,5,18,62,0,0,2021-07-01,477
478,1000026896,464226337,2021-07-01 15:57:57.422000+08:00,5,14,28,0,0,2021-07-01,478
479,1000026896,464821637,2021-07-01 15:57:57.422000+08:00,5,14,29,0,0,2021-07-01,479
480,1000026896,464862484,2021-07-01 15:55:09.994000+08:00,5,9,51,0,0,2021-07-01,480
481,1000026896,464620531,2021-07-01 15:55:09.994000+08:00,5,9,53,0,0,2021-07-01,481
482,1000026896,464923286,2021-07-01 15:55:09.994000+08:00,5,9,57,0,0,2021-07-01,482
483,1000026896,464999371,2021-07-01 15:55:09.994000+08:00,5,9,60,0,0,2021-07-01,483
484,1000026896,464668666,2021-07-01 15:53:01.786000+08:00,5,6,21,0,0,2021-07-01,484
485,1000026896,465035105,2021-07-01 15:54:31.702000+08:00,5,8,43,0,0,2021-07-01,485
486,1000026896,464569599,2021-07-01 15:54:31.702000+08:00,5,8,47,0,0,2021-07-01,486
487,1000026896,464672499,2021-07-01 15:53:01.786000+08:00,5,6,23,1,10,2021-07-01,487
488,1000026896,464544495,2021-07-01 15:53:01.786000+08:00,5,6,28,0,0,2021-07-01,488
489,1000026896,464414403,2021-07-01 15:53:50.286000+08:00,5,7,31,0,0,2021-07-01,489
490,1000026896,465025209,2021-07-01 15:53:50.286000+08:00,5,7,33,0,0,2021-07-01,490
491,1000026896,465056235,2021-07-01 15:52:12.816000+08:00,5,5,13,0,0,2021-07-01,491
492,1000026896,464616521,2021-07-01 15:58:47.656000+08:00,5,15,32,0,0,2021-07-01,492
493,1000026896,464126412,2021-07-01 15:58:47.656000+08:00,5,15,34,0,0,2021-07-01,493
494,1000026896,464277109,2021-07-01 15:55:54.453000+08:00,5,10,61,0,0,2021-07-01,494
495,1000026896,464192772,2021-07-01 16:00:06.678000+08:00,5,17,59,0,0,2021-07-01,495
496,1000026896,464606869,2021-07-01 15:55:54.453000+08:00,5,10,68,0,0,2021-07-01,496
497,1000026896,464942014,2021-07-01 16:00:06.678000+08:00,5,17,58,0,0,2021-07-01,497
498,1000026896,464849228,2021-07-01 16:00:06.678000+08:00,5,17,54,0,0,2021-07-01,498
499,1000026896,464848567,2021-07-01 15:58:47.656000+08:00,5,15,39,0,0,2021-07-01,499
500,1000026896,464554660,2021-07-01 15:52:12.816000+08:00,5,5,11,0,0,2021-07-01,500
501,1000026896,464583258,2021-07-01 15:53:50.286000+08:00,5,7,38,0,0,2021-07-01,501
502,1000026896,464994779,2021-07-01 16:00:06.678000+08:00,5,17,52,0,0,2021-07-01,502
503,1000026896,464646371,2021-07-01 15:59:31.354000+08:00,5,16,51,0,0,2021-07-01,503
504,1000026896,464659644,2021-07-01 15:59:31.354000+08:00,5,16,48,0,0,2021-07-01,504
505,1000026896,464968777,2021-07-01 15:59:31.354000+08:00,5,16,44,0,0,2021-07-01,505
506,1000026896,464724685,2021-07-01 15:59:31.354000+08:00,5,16,42,0,0,2021-07-01,506
507,1000026896,464746110,2021-07-01 15:55:54.453000+08:00,5,10,67,0,0,2021-07-01,507
508,1000026896,464413452,2021-07-01 15:54:31.702000+08:00,5,8,41,0,0,2021-07-01,508
509,1000026896,464320048,2021-07-01 15:57:57.422000+08:00,5,14,24,0,0,2021-07-01,509
510,1000026896,464943370,2021-07-01 15:52:12.816000+08:00,5,5,18,0,0,2021-07-01,510
511,1000026896,465087157,2021-07-01 20:55:34.706000+08:00,2,0,16,0,0,2021-07-01,511
512,1000026896,465121931,2021-07-01 21:10:30.269000+08:00,2,4,47,1,61,2021-07-01,512
513,1000026896,465171295,2021-07-01 21:12:56.099000+08:00,2,5,55,0,0,2021-07-01,513
514,1000026896,465155740,2021-07-01 20:56:11.875000+08:00,2,1,17,0,0,2021-07-01,514
515,1000026896,465083088,2021-07-01 20:57:05.061000+08:00,2,2,27,0,0,2021-07-01,515
516,1000026896,464908244,2021-07-01 20:56:11.875000+08:00,2,1,21,0,0,2021-07-01,516
517,1000026896,464862300,2021-07-01 21:10:30.269000+08:00,2,4,51,0,0,2021-07-01,517
518,1000026896,464941452,2021-07-01 21:10:30.269000+08:00,2,4,52,0,0,2021-07-01,518
519,1000026896,465019353,2021-07-01 21:03:24.940000+08:00,2,3,37,1,193,2021-07-01,519
520,1000026896,464989479,2021-07-01 20:56:11.875000+08:00,2,1,15,0,0,2021-07-01,520
521,1000026896,465050710,2021-07-01 20:57:05.061000+08:00,2,2,31,0,0,2021-07-01,521
522,1000026896,464655951,2021-07-01 20:57:05.061000+08:00,2,2,32,0,0,2021-07-01,522
523,1000026896,464706850,2021-07-01 21:03:24.940000+08:00,2,3,42,0,0,2021-07-01,523
524,1000026896,465101514,2021-07-01 20:57:05.061000+08:00,2,2,25,1,263,2021-07-01,524
525,1000026896,465146976,2021-07-01 21:10:30.269000+08:00,2,4,45,1,30,2021-07-01,525
526,1000026896,464961415,2021-07-01 21:03:24.940000+08:00,2,3,35,1,60,2021-07-01,526
527,1000026896,463956691,2021-06-30 14:24:08.092000+08:00,2,0,15,0,0,2021-06-30,527
528,1000026896,464355978,2021-06-30 14:24:08.092000+08:00,2,0,14,0,0,2021-06-30,528
529,1000026896,464568483,2021-06-30 14:28:56.730000+08:00,2,1,15,0,0,2021-06-30,529
530,1000026896,464595847,2021-06-30 14:28:56.730000+08:00,2,1,17,0,0,2021-06-30,530
531,1000026896,464543941,2021-06-30 14:28:56.730000+08:00,2,1,20,0,0,2021-06-30,531
532,1000026896,464413001,2021-06-30 14:28:56.730000+08:00,2,1,21,0,0,2021-06-30,532
533,1000026896,464367118,2021-06-30 14:28:56.730000+08:00,2,1,22,0,0,2021-06-30,533
534,1000026896,464424139,2021-06-30 14:31:34.446000+08:00,2,2,25,0,0,2021-06-30,534
535,1000026896,464386935,2021-06-30 14:31:34.446000+08:00,2,2,27,0,0,2021-06-30,535
536,1000026896,463746602,2021-06-30 14:31:34.446000+08:00,2,2,30,0,0,2021-06-30,536
537,1000026896,463779878,2021-06-30 14:31:34.446000+08:00,2,2,31,0,0,2021-06-30,537
538,1000026896,463860442,2021-06-30 14:31:34.446000+08:00,2,2,32,0,0,2021-06-30,538
539,1000026896,464526426,2021-06-30 14:24:08.092000+08:00,2,0,16,0,0,2021-06-30,539
540,1000026896,464589138,2021-07-01 11:02:53.838000+08:00,5,22,24,1,201,2021-07-01,540
541,1000026896,464896019,2021-07-01 11:02:16.297000+08:00,5,21,12,0,0,2021-07-01,541
542,1000026896,464821092,2021-07-01 11:02:16.297000+08:00,5,21,14,0,0,2021-07-01,542
543,1000026896,464656970,2021-07-01 11:08:46.024000+08:00,5,24,44,0,0,2021-07-01,543
544,1000026896,464519864,2021-07-01 11:02:07.617000+08:00,5,20,7,0,0,2021-07-01,544
545,1000026896,464185639,2021-07-01 11:02:16.297000+08:00,5,21,21,0,0,2021-07-01,545
546,1000026896,464175985,2021-07-01 11:02:53.838000+08:00,5,22,22,0,0,2021-07-01,546
547,1000026896,464973097,2021-07-01 11:07:32.264000+08:00,5,23,32,0,0,2021-07-01,547
548,1000026896,464880279,2021-07-01 11:08:46.024000+08:00,5,24,42,1,14,2021-07-01,548
549,1000026896,464849357,2021-07-01 11:02:53.838000+08:00,5,22,28,0,0,2021-07-01,549
550,1000026896,464750890,2021-07-01 11:02:16.297000+08:00,5,21,18,0,0,2021-07-01,550
551,1000026896,464810382,2021-07-01 11:07:32.264000+08:00,5,23,38,0,0,2021-07-01,551
552,1000026896,464884116,2021-07-01 11:07:32.264000+08:00,5,23,34,0,0,2021-07-01,552
553,1000026896,465535905,2021-07-03 21:43:58.359000+08:00,5,3,37,0,0,2021-07-03,553
554,1000026896,465790884,2021-07-03 21:43:58.359000+08:00,5,3,35,0,0,2021-07-03,554
555,1000026896,465683226,2021-07-03 21:43:58.359000+08:00,5,3,40,0,0,2021-07-03,555
556,1000026896,465293993,2021-07-02 21:52:52.647000+08:00,5,15,62,0,0,2021-07-02,556
557,1000026896,465242284,2021-07-02 21:52:52.647000+08:00,5,15,64,0,0,2021-07-02,557
558,1000026896,465126447,2021-07-02 21:52:52.647000+08:00,5,15,69,0,0,2021-07-02,558
559,1000026896,465412293,2021-07-02 21:54:39.349000+08:00,5,17,82,0,0,2021-07-02,559
560,1000026896,465075687,2021-07-02 22:02:26.053000+08:00,5,20,119,0,0,2021-07-02,560
561,1000026896,465332253,2021-07-02 21:53:23.922000+08:00,5,16,72,0,0,2021-07-02,561
562,1000026896,465396198,2021-07-02 21:54:39.349000+08:00,5,17,89,0,0,2021-07-02,562
563,1000026896,464886406,2021-07-02 22:02:26.053000+08:00,5,20,114,0,0,2021-07-02,563
564,1000026896,465272405,2021-07-02 21:43:25.932000+08:00,5,13,44,1,160,2021-07-02,564
565,1000026896,464656131,2021-07-02 22:02:26.053000+08:00,5,20,117,0,0,2021-07-02,565
566,1000026896,465304202,2021-07-02 21:53:23.922000+08:00,5,16,79,0,0,2021-07-02,566
567,1000026896,465429593,2021-07-02 21:53:23.922000+08:00,5,16,77,0,0,2021-07-02,567
568,1000026896,464767845,2021-07-02 21:54:39.349000+08:00,5,17,84,0,0,2021-07-02,568
569,1000026896,465392431,2021-07-02 21:43:25.932000+08:00,5,13,49,0,0,2021-07-02,569
570,1000026896,465064102,2021-07-02 21:56:36.254000+08:00,5,18,99,0,0,2021-07-02,570
571,1000026896,465121414,2021-07-02 21:56:36.254000+08:00,5,18,97,0,0,2021-07-02,571
572,1000026896,465013350,2021-07-02 21:56:36.254000+08:00,5,18,94,0,0,2021-07-02,572
573,1000026896,465077522,2021-07-02 22:02:02.542000+08:00,5,19,102,0,0,2021-07-02,573
574,1000026896,465530502,2021-07-02 21:48:14.780000+08:00,5,14,59,0,0,2021-07-02,574
575,1000026896,465243593,2021-07-02 21:56:36.254000+08:00,5,18,92,0,0,2021-07-02,575
576,1000026896,464811076,2021-07-02 21:48:14.780000+08:00,5,14,52,0,0,2021-07-02,576
